(64C:4720) 11/05/23 12:39:06, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(5BD0:41B0) 11/07/23 20:25:43, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 00000001D7739594 already exists.
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Creating WER report...
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Created the report.
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(5BD0:41B0) 11/07/23 20:25:43, ACTION,               mpdwsvc.exe, Submitting WER report...
(5BD0:41B0) 11/07/23 20:25:46, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 5052
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 5052
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(5788:5A6C) 11/07/23 20:35:53, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(5788:5A6C) 11/07/23 20:35:53, ERROR ,               mpdwsvc.exe, String at 000001C082CF6E50 was not NULL terminated
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Remote process didn't specify a dump file name
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, MINIDUMP_TYPE: 0x21966
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Callback type 16 not used
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Callback type 17 not used
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Callback type 11 not used
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Callback type 15 not used
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Callback type 7 not used
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, MiniDump completed: C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Log\Polybase\dump\SQLDmpr.000000019161D6B0.GMT-2023-11-07-15-00-00.dmp
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total Buffer pool data pages filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total Hekaton data pages filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total Free memory (from non top level allocators) filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total top level free memory filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total Log pool memory filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Should columnstore object pool be included in filtered dump= 0
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Should columnstore blob cache be included in filtered dump= 0
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total columnstore object pool memory filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total columnstore blob cache filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total pages filtered out by bitmap: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Total file mapped memory filtered out: 0 KB
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Location of module 'dbghelp.dll' : 'C:\WINDOWS\SYSTEM32\dbghelp.dll'
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, File version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '6.2:22621.2506'
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Product version of module 'C:\WINDOWS\SYSTEM32\dbghelp.dll' : '10.0:22621.2506'
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Location of module 'sqldumper.exe' : 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE'
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, File version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '2019.150:2000.5'
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Product version of module 'C:\Program Files\Microsoft SQL Server\MSSQL15.MSSQLSERVER2019\MSSQL\Binn\Polybase\SQLDUMPER.EXE' : '15.0:2000.5'
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Creating WER report...
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Created the report.
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(5788:5A6C) 11/07/23 20:35:53, ACTION,               mpdwsvc.exe, Submitting WER report...
(5788:5A6C) 11/07/23 20:36:06, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 5052
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 5052
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(2F2C:6260) 11/07/23 20:36:20, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(2F2C:6260) 11/07/23 20:36:20, ERROR ,               mpdwsvc.exe, String at 000001C081B3AEC0 was not NULL terminated
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 000000019161D6B0 already exists.
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Creating WER report...
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Created the report.
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(2F2C:6260) 11/07/23 20:36:20, ACTION,               mpdwsvc.exe, Submitting WER report...
(2F2C:6260) 11/07/23 20:36:37, ACTION,               mpdwsvc.exe, Submitted report synchronously.
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, AdjustTokenPrivileges () completed with status (00000514)
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Input parameters: 4 supplied
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 1: 5052
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 2: 0
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 3: 0:0
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, 	Parameter 4: 00007FF73FC5B360
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE, Parsed parameters:
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ProcessID = 5052
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ThreadId = 0
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     Flags = 0x0
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     MiniDumpFlags = 0x0
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     SqlInfoPtr = 0x00007FF73FC5B360
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     DumpDir = <NULL>
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExceptionRecordPtr = 0x0000000000000000
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ContextPtr = 0x0000000000000000
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ExtraFile = <NULL>
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     PatternForExtraFiles = <NULL>
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     InstanceName = <NULL>
(38C0:54C) 11/07/23 20:36:51, ACTION, SQLDUMPER_UNKNOWN_APP.EXE,     ServiceName = <NULL>
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Not creating an additional dump, because dump for stack signature 000000019161D6B0 already exists.
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Send_To_Watson flag is set to true
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Force_Watson flag is set to true
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Watson Invoke: Yes
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Creating WER report...
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Created the report.
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, WerReportAddFile Mini Dump succeeded.
(38C0:54C) 11/07/23 20:36:51, ACTION,               mpdwsvc.exe, Submitting WER report...
(38C0:54C) 11/07/23 20:36:55, ACTION,               mpdwsvc.exe, Submitted report synchronously.
